id,id_dup,type,lan,title,title_dup,content,content_dup,cos_similarity,content_distance,title_distance,certainty
101809,102130,5,1,Ä‚ÂŽnvaÄ¹ÅÃ„Âƒ sÃ„Âƒ renunÄ¹Åi pentru Isus  La lucruri ce te Ä‚Å½mpiedicÃ„Âƒ sÃ„Âƒ Ä‚Å½l urmezi,Ä‚ÂŽnvaÄ¹ÅÃ„Âƒ sÃ„Âƒ renunÄ¹Åi pentru Isus,nvata sa renunti pentru isus la lucruri ce te mpiedica sa urmezi nvata sa renunti pentru isus la luc,nvata sa renunti pentru isus nvata sa renunti pentru isus la lucruri ce te mpiedica sa urmezi nvata ,0.989084355,0.71,0.624113475,validated
107994,109824,5,1,Mai intai noi,Mai intati noi,mai intai noi il rastignim cu fiecare gand fapta sau cuvant nepotrivit si cu fiecare lacrima plansa ,normal false false false it none none style definitions table msonormaltable mso style name table no,0.972136012,0.33,0.962962963,validated
108022,131335,5,1,UmblÃ„Âƒ Ä‚Å½n adevÃ„Âƒr Ä¹ÂŸi Ä‚Å½n smerenie,UmblÃ„Âƒ Ä‚Å½naintea lui Dumnezeu Ä‚Å½n adevÃ„Âƒr Ä¹ÂŸi Ä‚Å½n smerenie,umbla naintea lui dumnezeu adevar si smerenie fiule umbla naintea mea adevar si cauta ma toata vreme,umbla naintea lui dumnezeu adevar si smerenie fiule umbla naintea mea adevar si cauta ma toata vreme,0.964439962,1,0.782608696,validated
125855,164392,5,1,Azi sunt Rusaliile! Cincizecimea!,"Azi sunt Rusaliile, Cincizecimea",tata lasa ma ating norii cu na sa le pieptan albul rliontat sa dau la parte stelele ngramadindu le u,tata lasa ma ating norii cu na sa le pieptan albul rliontat sa dau la parte stelele ngramadindu le u,1,1,0.953846154,validated
132876,166748,5,1,Biserica a fost infectatÃ„Âƒ,NÃ„Âƒscut din nou dar totuÄŒÂ™i fÃ„ÂƒrÃ„Âƒ roade...,biserica fost infectata niciodata istorie nu fost vreme care oamenii sa fie buni dar au fost timpuri,niciodata istorie nu fost vreme care oamenii sa fie buni dar au fost timpuri nd oamenilor le fost ru,0.964419738,0.76,0.101265823,validated
133342,139829,5,1,Care este sursa pÃ„Âƒcatului Ä‚Å½n om,Care este sursa principalÃ„Âƒ a  pÃ„Âƒcatului Ä‚Å½n om,care este sursa principala pacatului om introducere pacatul terminologie sursa pacatului univers tra,care este susrsa principala pacatului om introducere pacatul terminologie sursa pacatului univers tr,0.992453543,0.99,0.813186813,validated
136790,136791,5,1,CÃ„ÂƒlÃ„Âƒuzirea lui Dumnezeu pÄ‚Ë˜nÃ„Âƒ la Ä‚Å½nteimeierea Uniunii FraÄ¹Åilor,CÃ„ÂƒlÃ„Âƒuzirea lui Dumnezeu pÄ‚Ë˜nÃ„Âƒ la Ä‚Å½nteimeierea Uniunii FraÄ¹Åilor,eu ti voi arata calea pe care trebuie sa mergi te voi sfatui cu ochiul asupra ta psalmul versetul cu,eu ti voi arata calea pe care trebuie sa mergi te voi sfatui cu ochiul asupra ta psalmul versetul cu,1,1,1,validated
140905,151530,5,1,"Criza civilizaÄŒÂ›iei, nu a imigraÄ¹Åiei: Despre invazia musulmanÃ„Âƒ Ä‚Å½n Europa","AdevÃ„Âƒrul despre invazia musulmanÃ„Âƒ Ä‚Å½n Europa: Criza civilizaÄŒÂ›iei, nu a imigraÄ¹Åiei",recentele evenimente cu imigratia oamenilor din siria au ntors pe dos toata europa si nca tin ceata ,recentele evenimente cu imigratia oamenilor din siria au ntors pe dos toata europa si nca tin ceata ,0.980092279,1,0.460674157,validated
150948,164339,5,1,Splendoarea Rusaliilor,Splendoarea Rusaliilor,splendoarea rusaliilor fapte istoricul luca descrie fapte un eveniment crucial acest fapt istoric pl,splendoarea rusaliilor fapte istoricul luca descrie fapte un eveniment crucial acest fapt istoric pl,0.967509873,1,1,validated
150972,125855,5,1,Rusaliile,Azi sunt Rusaliile! Cincizecimea!,tata lasa ma ating norii cu na sa le pieptan albul rliontat sa dau la parte stelele ngramadindu le u,tata lasa ma ating norii cu na sa le pieptan albul rliontat sa dau la parte stelele ngramadindu le u,0.983169903,1,0.428571429,validated
159351,159352,5,1,Bucuria,Bucuria,bucurati va arasi zic bucurati va nu ntotdeauna primim raspunsuri la ntrebari nu ntotdeauna visele s,bucurati va arasi zic bucurati va nu ntotdeauna primim raspunsuri la ntrebari nu ntotdeauna visele s,1,1,1,validated
164361,164362,5,1,"Practici jertfa, sau mila?","Practici jertfa, sau mila?",ntre jertfa vechi testamentala faptelor si mila nou testamentala starii fiintarii si prin hristos ex,ntre jertfa vechi testamentala faptelor si mila nou testamentala starii fiintarii si prin hristos ex,1,1,1,validated
18690,18692,7,2,Dad,Dad,your shoes are hard to fill your name came from god above who gives most precious gifts to acknowled,your shoes are hard to fill your name came from god above who gives most precious gifts to acknowled,1,1,1,validated
18724,18826,7,2,Trian of Life,The Trian Of Life,some folks ride the train of life looking out the rear watching miles of life roll by and marking ev,some folks ride the train of life looking out the rear watching miles of life roll by and marking ev,1,1,0.8,validated
18805,18932,7,2,This Day,This Day,this day going to be good one alive and well this day going to be fine one ll sit and rest spell thi,this day going to be good one alive and well this day going to be fine one ll sit and rest spell thi,1,1,1,validated
18807,18934,7,2,Think of Him,Think of Him,when you see the easter bunny fur so snowy bright think of how christ took our sins and washed them ,when you see the easter bunny fur so snowy bright think of how christ took our sins and washed them ,1,1,1,validated
18808,18935,7,2,Think About It!,Think AboUt It !,sometimes feel so down don know what to do have to remind myself lord really do have you without you,sometimes feel so down don know what to do have to remind myself lord really do have you without you,1,1,0.903225806,validated
18810,18938,7,2,There is a reason,There is a reason !,there is always reason for everything you have many problems and then they take wing you may wonder ,there is always reason for everything you have many problems and then they take wing you may wonder ,1,1,0.944444444,validated
11450,86008,43,1,Ioan Gabor - o marturie cutremuratoare...,Ioan Gabor,timp de de ani cazul lui ioan gabor din oradea uimit lumea medicala de pe ntreg mapamondul cazut ntr,timp de de ani cazul lui ioan gabor din oradea uimit lumea medicala de pe ntreg mapamondul cazut ntr,0.989998699,1,0.392156863,validated
103271,103272,43,1,Poveste de viata:Ana Mateias,Poveste de viata:Ana Mateias,ma numesc ana si in cateva randuri as vrea sa spun povestea vietii mele dar am rugaminte nu vreau al,ma numesc ana si in cateva randuri as vrea sa spun povestea vietii mele dar am rugaminte nu vreau al,1,1,1,validated
9057,114522,3,1,Cand Domnul vorbeste inimii,Cand Domnul vorbeste inimii,cheama ma asa cum chemi lumina care ti poate lumina sufletul asa cum chemi focul ce ti poate aprinde,cheama ma asa cum chemi lumina care ti poate lumina sufletul asa cum chemi focul ce ti poate aprinde,1,1,1,validated
9070,9071,3,1,Mana de dimineata[ 11 August],Mana de dimineata[ 12 August],ieremia cuvintut domnului vorbit lui ieremia pe cind era inchis in curtea inchisorii proorocul era l,ieremia cuvintut domnului vorbit lui ieremia pe cind era inchis in curtea inchisorii proorocul era l,1,1,0.965517241,validated
9089,9090,3,1,Mana de dimineata[ 17 August],Mana de dimineata[25 Decembrie],luca luati seama voi insiva ca sa nu vi se ingreuieze inimile cu imbuibare de mincare si bautura si ,luca luati seama voi insiva ca sa nu vi se ingreuieze inimile cu imbuibare de mincare si bautura si ,1,1,0.666666667,validated
9119,9579,3,1,"Umbla in neprihanire, pace si bucurie",Mai sanatos si mai puternic in fiecare zi,act toti impreuna erau nelipsiti dela templu in fiecare zi fringeau pinea acasa si luau hrana cu buc,act toti impreuna erau nelipsiti dela templu in fiecare zi fringeau pinea acasa si luau hrana cu buc,1,1,0.307692308,validated
9139,9613,3,1,Priveste la slava Lui Isus in tine,Priveste la slava Lui Isus aflata in tine,co noi toti privim cu fata descoperita ca intr oglinda slava domnului si sintem schimbati in acelas ,co noi toti privim cu fata descoperita ca intr oglinda slava domnului si sintem schimbati in acelas ,1,1,0.906666667,validated
9161,9347,3,1,Schimba-ti ingrijorarile in rugaciuni,Schimba-ti in rugaciuni ingrijorarile,php nu va ingrijorati de nimic ci in orice lucru aduceti cererile voastre la cunostinta lui dumnezeu,php nu va ingrijorati de nimic ci in orice lucru aduceti cererile voastre la cunostinta lui dumnezeu,1,1,0.648648649,validated
9166,9302,3,1,Da prioritate Cuvantului Lui Dumnezeu si vei avea succes intelept,Da prioritate Cuvantului Lui Dumnezeu si vei avea un bun succes,jos cartea aceasta legii sa nu se departeze de gura ta cugeta asupra ei zi si noapte cautind sa faci,jos cartea aceasta legii sa nu se departeze de gura ta cugeta asupra ei zi si noapte cautind sa faci,1,1,0.875,validated
9202,9635,3,1,Asteapta ca lucruri bune sa ti se intample,Asteapta lucruri bune ca sa ti se intample,eph luati si coiful mintuirii atunci cand suna telefonul la ore tarzii majoritatea gandesc oare ce r,eph luati si coiful mintuirii atunci cand suna telefonul la ore tarzii majoritatea gandesc oare ce r,1,1,0.928571429,validated
9222,9654,3,1,"Binecuvantate sunt cosnita, postava si navoadele tale","Binecuvantate sunt postava,cosnita si navoadele tale",new creation church singapore deu cosnita si postava ta vor fi binecuvintate in timpurile biblice cu,new creation church singapore deu cosnita si postava ta vor fi binecuvintate in timpurile biblice cu,1,1,0.838095238,validated
9270,9626,3,1,El este si Dumnezeul vailor tale,Stiai ca El este si Dumnezeul vailor tale?,regi slujitorii imparatului siriei au zis dumnezeul lor este un dumnezeu al muntilor de aceea au fos,regi slujitorii imparatului siriei au zis dumnezeul lor este un dumnezeu al muntilor de aceea au fos,1,1,0.864864865,validated
9276,9669,3,1,Cheama-le asa cum le cheama Dumnezeu,Numeste-le asa cum le numeste Dumnezeu,romani dumnezeu care inviaza mortii si care cheama lucrurile cari nu sunt ca si cum ar fi foarte des,romani dumnezeu care inviaza mortii si care cheama lucrurile cari nu sunt ca si cum ar fi foarte des,1,1,0.702702703,validated
9281,9618,3,1,Pazeste-ti inima,Pazeste-ti inima mai mult decat orice,ioan va las pacea va dau pacea mea nu dau cum da lumea sa nu vi se tulbure inima nici sa nu se inspa,ioan va las pacea va dau pacea mea nu dau cum da lumea sa nu vi se tulbure inima nici sa nu se inspa,1,1,0.603773585,validated
9282,9627,3,1,Tandretea lui Dumnezeu fata de tine,Inima tandra a lui Dumnezeu fata de tine,efeseni ca sa arate in veacurile viitoare nemarginita bogatie harului sau in bunatatea lui fata de n,efeseni ca sa arate in veacurile viitoare nemarginita bogatie harului sau in bunatatea lui fata de n,1,1,0.826666667,validated
9286,9687,3,1,"Stai in odihna, nu transpira","Nu transpira, odihneste-te!",rut si naomi zis fii linistita fiica mea pana vei sti cum se va ispravi lucrul acesta caci omul aces,rut si naomi zis fii linistita fiica mea pana vei sti cum se va ispravi lucrul acesta caci omul aces,1,1,0.4,validated
9291,9631,3,1,RugaÄ¹Åi-vÃ„Âƒ prin Duhul SfÄ‚Ë˜nt,"Duhu SfÄ‚Ë˜nt, ajuta-ma sa ma rog",iuda dar voi prea iubitilor ziditi va sufleteste pe credinta voastra preasfanta rugati va prin duhul,iuda dar voi prea iubitilor ziditi va sufleteste pe credinta voastra preasfanta rugati va prin duhul,1,1,0.382352941,validated
9292,9645,3,1,Chemat din pÄ‚Ë˜ntecele mamei tale,Chemat inca din pÄ‚Ë˜ntecele mamei tale,galateni dar cand dumnezeu care pus deoparte din pantecele maicii mele si chemat prin harul sau dumn,galateni dar cand dumnezeu care pus deoparte din pantecele maicii mele si chemat prin harul sau dumn,1,1,0.931506849,validated
9293,9630,3,1,"Doamne, de ce atÄ‚Ë˜ta grabÃ„Âƒ?",Cand Dumnezeu alearga,luca dar tatal zis robilor sai aduceti repede haina cea mai buna si imbracati cu ea puneti un inel i,luca dar tatal zis robilor sai aduceti repede haina cea mai buna si imbracati cu ea puneti un inel i,1,1,0.377358491,validated
9300,9651,3,1,Cerand in Numele Lui Isus,Cere in Numele Lui Isus si vei primi,ioan in ziua aceea nu ma veti mai intreba de nimic adevarat adevarat va spun ca orice veti cere de l,ioan in ziua aceea nu ma veti mai intreba de nimic adevarat adevarat va spun ca orice veti cere de l,1,1,0.721311475,validated
9303,9648,3,1,Dumnezeul lui &#8222;Mai mult decat suficient&#8221;,Dumnezeul lui Ã¢Â€ÂžMai mult decÄ‚Ë˜t suficientÃ¢Â€Â,luca fiindca il apucase spaima pe el si pe toti cei ce erau cu el din pricina pescuirii pe care facu,luca fiindca il apucase spaima pe el si pe toti cei ce erau cu el din pricina pescuirii pe care facu,1,1,0.704761905,validated
9309,9637,3,1,IERTAREA ESTE PENTRU CEI CARE NU O MERITA,IERTAREA ESTE PENTRU ACEI CARE NU O MERITA,matei atunci petru apropiat de el si zis doamne de cate ori sa iert pe fratele meu cand va pacatui i,matei atunci petru apropiat de el si zis doamne de cate ori sa iert pe fratele meu cand va pacatui i,1,1,0.987951807,validated
9313,9666,3,1,Dumnezeu face ca totul sa lucreze impreuna spre bine,Dumnezeu face ca toate lucrurile sa lucreze impreuna spre bine,rom de alta parte stim ca toate lucrurile lucreaza impreuna spre binele celorce iubesc pe dumnezeu s,rom de alta parte stim ca toate lucrurile lucreaza impreuna spre binele celorce iubesc pe dumnezeu s,1,1,0.912280702,validated
9321,9670,3,1,Aranjat in mod divin si la timpul potrivit,"Orice lucru, aranjat Ä‚Å½n mod divin Ä¹ÂŸi la timpul potrivit",eclesiastul orice lucru el il face frumos la vremea lui nimic nu ti se intampla accidental chiar si ,eclesiastul orice lucru el il face frumos la vremea lui nimic nu ti se intampla accidental chiar si ,1,1,0.757281553,validated
9327,9671,3,1,Sangele Lui Isus vorbeste mai bine,SÄ‚Ë˜ngele Lui Isus vorbeÄ¹ÂŸte mult mai bine,evrei isus mijlocitorul legamantului celui nou si de sangele stropirii care vorbeste mai bine decat ,evrei isus mijlocitorul legamantului celui nou si de sangele stropirii care vorbeste mai bine decat ,1,1,0.810126582,validated
9330,9665,3,1,"Dumnezeu implineste abundent, fiecare nevoie a noastra","Dumnezeu implineste abundent, fiecare nevoie a ta",filipeni si dumnezeul meu sa ingrijeasca de toate trebuintele voastre dupa bogatia sa in slava in is,filipeni si dumnezeul meu sa ingrijeasca de toate trebuintele voastre dupa bogatia sa in slava in is,1,1,0.932038835,validated
9331,9673,3,1,"Isus, Rascumparatorul nostru de drept",Isus este RÃ„ÂƒscumpÃ„ÂƒrÃ„Âƒtorul nostru de drept,ieremia dar puternic este razbunatorul lor el al carui nume este domnul ostirilor el le va apara pri,ieremia dar puternic este razbunatorul lor el al carui nume este domnul ostirilor el le va apara pri,1,1,0.75862069,validated
9332,9660,3,1,Multumeste caii tale spre pace.,"MulÄ¹ÅumeÄ¹ÂŸte Lui Isus, Calea ta spre pace.",filipeni nu va ingrijorati de nimic ci in orice lucru aduceti cererile voastre la cunostinta lui dum,filipeni nu va ingrijorati de nimic ci in orice lucru aduceti cererile voastre la cunostinta lui dum,1,1,0.623376623,validated
9334,9680,3,1,Tu esti urmatorul!,Tu eÄ¹ÂŸti urmÃ„Âƒtorul pentru a fi binecuvantat,psalmi caci ale mele sunt toate dobitoacele padurilor toate fiarele muntilor cu miile lor sa presupu,psalmi caci ale mele sunt toate dobitoacele padurilor toate fiarele muntilor cu miile lor sa presupu,1,1,0.454545455,validated
9345,9689,3,1,Nascut din nou pentru a domni,NÃ„Âƒscut din nou pentru a domni in viata,geneza apoi dumnezeu zis sa facem om dupa chipul nostru dupa asemanarea noastra el sa stapaneasca pe,geneza apoi dumnezeu zis sa facem om dupa chipul nostru dupa asemanarea noastra el sa stapaneasca pe,1,1,0.8,validated
9351,9690,3,1,Ce ai in mana?,Apuca sarpele de coada,exod domnul zis ce ai in mana el raspuns un toiag domnul zis arunca la pamant el aruncat la pamant s,exod domnul zis ce ai in mana el raspuns un toiag domnul zis arunca la pamant el aruncat la pamant s,1,1,0.222222222,validated
9357,9636,3,1,"Domnul cu tine, inseamna succes","Daca Domnul este cu tine, ai succes",geneza domnul fost cu iosif asa ca toate ii mergeau bine el locuia in casa stapanului sau egipteanul,geneza domnul fost cu iosif asa ca toate ii mergeau bine el locuia in casa stapanului sau egipteanul,1,1,0.727272727,validated
9360,9675,3,1,"Niciodata singur, totdeauna purtandu-mi-se de grija",Niciodata singur ci totdeauna purtandu-mi-se de grija,petru si aruncati asupra lui toate ingrijorarile voastre caci el insusi ingrijeste de voi nu conteaz,petru si aruncati asupra lui toate ingrijorarile voastre caci el insusi ingrijeste de voi nu conteaz,1,1,0.961538462,validated
9389,9704,3,1,Ai o neprihanire de prima clasa,Tu ai o neprihÃ„Âƒnire de primÃ„Âƒ clasÃ„Âƒ,corinteni pe cel ce cunoscut nici un pacat el facut pacat pentru noi ca noi sa fim neprihanirea lui ,corinteni pe cel ce cunoscut nici un pacat el facut pacat pentru noi ca noi sa fim neprihanirea lui ,1,1,0.72972973,validated
9405,9727,3,1,Isus intelege luptele tale,Isus Ä‚Å½nÄ¹Åelege toate luptele tale,evrei caci avem un mare preot care sa aiba mila de slabiciunile noastre ci unul care in toate lucrur,evrei caci avem un mare preot care sa aiba mila de slabiciunile noastre ci unul care in toate lucrur,1,1,0.75,validated
9419,9733,3,1,Lupta este a Domnului,Batalia este a Domnului,cronici si iahaziel zis ascultati tot iuda si locuitorii din ierusalim si tu imparate iosafat asa va,cronici si iahaziel zis ascultati tot iuda si locuitorii din ierusalim si tu imparate iosafat asa va,1,1,0.818181818,validated
